X,Y,SOCD (MgC/ha)
9.539920373,46.84812745,99.85477596
9.53545058,46.8428104,98.10555925
9.545499288,46.86633683,98.10555925
9.518506633,46.86486031,96.33719797
9.536094322,46.84923255,96.33719797
9.519778096,46.85974404,94.54954838
9.528672742,46.86684358,94.54954838
9.53245422,46.85006416,94.54954838
9.541425124,46.84468032,94.54954838
9.514271229,46.86321856,92.74246581
9.518865484,46.86497976,92.74246581
9.538718056,46.84252545,92.74246581
9.545121191,46.86639779,92.74246581
9.51510497,46.85083053,90.91580463
9.523837105,46.85616067,90.91580463
9.529665094,46.84984525,90.2257292
9.51668566,46.8544012,89.06941829
9.527534856,46.86761125,89.06941829
9.529064322,46.86679143,87.20315924
9.529271003,46.8508423,87.20315924
9.537134735,46.84732376,87.20315924
9.538805788,46.84477347,83.4104281
9.517138535,46.86442626,81.48365613
9.52808926,46.86094223,81.48365613
9.530011986,46.84965894,81.48365613
9.533742899,46.84779091,79.53641165
9.535795056,46.85333237,77.56854226
9.514489297,46.85867038,75.57989458
9.533917487,46.84553808,75.57989458
9.504282257,46.84975782,75.17965808
9.534961717,46.84709367,73.57031421
9.536511181,46.88616381,73.57031421
9.503682182,46.853602,69.48773278
9.536910092,46.846608,67.4144179
9.531790135,46.84985135,65.31954264
17.79,48.22972222,63.20294754
9.536660836,46.88158983,61.06447207
9.519156137,46.84535778,58.90395468
9.525098494,46.86162674,56.72123277
7.898759384,47.43396751,56.13540263
17.79,48.24,54.51614267
21.1166668,47.3166656,52.69116216
20.71972222,46.81972222,50.03819801
20.3,50.2,47.76501078
20.9333324,47.3166656,47.76501078
17.02,47.83,40.80657101
20.28,47.77,38.44023131
17.54972222,48.27972222,33.63622993
18.72972222,45.97972222,33.63622993
8.100740063,47.38093719,31.93216033
20.12972222,47.27972222,31.19822026
17.57972222,47.58,28.73597072
17.92,48.36972222,28.73597072
18.42,46.33,26.2493045
19.6,46.75,24.24227196
18.07972222,47.47972222,16.05489632
21.87,48.02972222,10.80651034
19.56972222,46.88,8.143879707
19.5,47.5,5.455376198
24.4666672,58.9333344,138.6759579
28.54972222,46.47,117.8728017
24.416666,58.8499985,101.1542108
24.43,58.88,100.7222498
24.7314453,43.3918877,93.82905544
42.2511101,44.6380539,88.15433351
27.57972222,48.18,81.48365613
28.29,47.22,81.48365613
28.2,47.5,80.51260245
28.03,48.18,78.55506463
27.2,47.56,75.57989458
27.4376392,43.7252769,71.13096774
27.54972222,48.09972222,67.4144179
28.12972222,48.09972222,67.4144179
27.923027,43.5461388,61.92249822
27.29972222,47.52,61.06447207
35.91972222,48.5,58.90395468
28.36,47.09972222,57.81537949
27.3394165,43.3185272,52.51230068
27.7090282,43.6074448,50.03819801
28.25,47.25,45.46879008
26.52,44.43,43.14936686
27.5,44.4,41.98090119
27.30972222,48.16972222,40.80657101
30.04,46.25,40.80657101
25.75,44.22,34.84619976
27.29972222,47.33,31.19822026
28.89972222,45.04972222,23.73804363
24.93,59.41972222,132.4107909
24.5166664,59.1833344,74.3766682
26.52,59.27,54.51614267
26.0333328,58.9833336,49.13167636
24.52,59.18,41.98090119
18.58656227,46.84531399,47.76501078
18.48543518,46.61553532,26.2493045
127.1166667,45.46666667,44.77540709
126.7,46.06666667,42.44899
105.6399467,46.28724213,35.4489355
106.8619461,46.8527794,33.87870448
105.641287,46.28862505,26.12432706
126.1333333,48.71666667,25.74902561
120.6813542,42.83576222,15.66327601
120.6826256,42.82705722,14.11081583
120.7443867,42.65899417,10.07402323
120.7565289,42.62880528,10.80658453
120.3448614,42.87789727,11.09740731
120.3192167,42.88090194,19.62123669
120.2523344,42.87623389,14.77909646
120.2065489,42.8703975,17.93227226
120.1809953,42.85876861,13.1144228
120.1789953,42.82948,11.822423
120.1612353,42.80074917,13.70644819
120.1338603,42.79103545,9.309613974
120.1056742,42.76489583,6.127757624
120.0755258,42.72861139,8.727132804
120.0598033,42.70103556,13.25451145
120.0468614,42.68599833,12.61239986
120.0367513,42.67344144,13.33282575
120.0257509,42.66106249,11.57342696
119.9145061,42.64188583,9.660073467
119.8874319,42.63886667,6.601494446
119.8586622,42.627685,6.778764958
119.8431525,42.62467722,11.23997903
119.8062919,42.69368944,6.019413209
119.7716658,42.74228,11.55746953
119.7708719,42.74636806,10.47194362
119.7729225,42.77025444,18.47014207
119.8004253,42.81936056,14.00473461
119.8125714,42.82033111,15.13210891
119.8277253,42.60356944,13.24063795
119.8128228,42.59984722,9.108562344
119.7561681,42.58916382,5.450151444
119.755275,42.58824111,6.875924027
119.7026439,42.54116806,13.37263717
119.6817214,42.52668556,11.36906736
119.6997508,42.46507167,7.245856471
119.7314264,42.43913667,15.87696539
119.7646153,42.41615139,21.44235484
119.8076823,42.37303385,16.51212867
119.8208775,42.35929194,21.63753643
119.8212625,42.35797278,24.93646479
119.8337364,42.34899139,21.33902517
119.8624183,42.33169861,13.37143761
119.8615511,42.33114694,18.01767122
120.5766414,42.51445639,6.966829052
120.5553083,42.55303056,9.191106291
120.5511714,42.56799611,15.67788121
120.5001625,42.57844639,15.85424137
120.4032936,42.56160806,12.15968582
120.3395297,42.50038444,8.502848018
120.2812531,42.44671306,13.29919174
120.279905,42.44524667,16.60617348
120.2374295,42.42438821,11.13938448
120.1808204,42.38046596,13.45614962
119.5322439,42.52812028,12.55756748
119.5131744,42.54156861,19.22159769
119.5142308,42.54085167,19.78227493
119.5128011,42.54064833,10.50249385
119.9128161,42.34272389,12.19220935
119.9373636,42.40427194,17.92437855
119.9371289,42.42179722,21.12365945
119.9366939,42.423115,20.50096835
119.9359375,42.42555389,20.7698385
119.9350358,42.42768444,15.5393
119.9399694,42.45394472,12.19327969
119.9420072,42.45506833,16.07290506
119.9515486,42.46678806,13.67252509
119.9360075,42.47134321,15.94587977
119.9334169,42.47926083,15.51861482
119.9247397,42.49599833,18.37970632
119.9210128,42.5358375,10.69168288
119.9415547,42.532355,12.54501942
119.9945369,42.58348778,13.72329934
120.1015867,42.63222778,11.77071294
120.19936,42.65049028,15.5544952
120.2588478,42.63356778,6.495589347
120.2601869,42.633745,6.076919639
120.2982776,42.62885201,4.102039543
120.2975756,42.63088861,6.561856057
120.7260378,43.07865131,9.632878092
120.9786431,43.16279639,18.41225821
121.0048352,43.17570921,17.88344829
121.0873544,43.20401306,23.88451556
121.1271372,43.19810361,6.413514556
121.1597094,43.21627694,17.83819311
121.1606469,43.21553972,22.33562986
121.1721704,43.23063774,9.753182604
121.1764244,43.24718972,12.90675545
121.1818336,43.26970889,18.7128094
121.1942578,43.28864028,17.36154644
121.1929881,43.28947,19.5169992
122.0552842,43.45795778,23.3171588
122.0692883,43.46428083,24.41287248
122.1026142,43.47640056,33.68879701
122.1380142,43.50671806,24.38788509
122.1883244,43.51788333,25.85914892
122.2107738,43.55766111,6.81483998
122.3727306,43.674135,30.15473625
122.3848619,43.68359722,24.8970132
122.3877792,43.69255222,24.517651
122.4133846,43.70150877,32.53812981
122.4257217,43.70683417,32.44047378
122.7637833,43.73195222,19.69064639
122.8323225,43.72396806,22.69404451
122.8422503,43.72212784,29.02017578
122.8579058,43.72355111,35.8037925
122.8739515,43.72310578,31.58935862
122.8752709,43.72288145,36.03967618
122.9033025,43.72260694,41.03629485
122.9618497,43.72115944,20.20304995
122.9921719,43.72802444,19.86350495
122.9924886,43.72888806,22.67990517
122.9618497,43.72255472,39.93163265
122.0060594,43.724395,26.15407477
123.9691144,44.24725139,26.69785122
124.0176508,44.27020417,26.14540507
124.0323848,44.27085646,24.620591
124.0335367,44.29832,28.80343188
124.0416022,44.332955,23.69404564
124.0952636,44.37218389,16.01319867
124.1101989,44.39951278,16.98075153
124.1076183,44.41894278,23.42255446
124.109125,44.41936111,29.18467746
124.2011894,44.47126639,10.16926821
125.0925494,45.15817667,36.69663502
125.1499581,45.15398667,30.0984429
125.2313783,45.14000278,26.90234158
125.3064522,45.13384722,26.55139565
125.3256492,45.12949639,31.93820139
125.4014728,45.10691361,15.52478356
125.4297897,45.11146306,19.73896981
125.4706281,45.09527556,34.2312183
125.4719806,45.09466778,38.14062229
127.5399314,46.06591139,46.55117356
127.5404611,46.06785667,32.09464579
127.6096753,46.04948709,24.71032377
127.6076349,46.05078016,30.00081168
127.6426358,46.03662517,51.13030891
127.6393825,46.03893472,26.10344233
127.8662267,45.98415977,60.89943106
127.8657803,45.98370278,61.47401604
127.9237833,45.96807167,48.63684722
127.9230133,45.96777278,35.54915771
125.2278769,48.11389472,45.33162001
124.8845183,47.19981639,36.37969307
124.8847275,47.19942333,40.48846532
124.8854576,47.19007249,46.24065298
124.9175328,47.21981944,42.05004775
124.9175644,47.21958,56.64294313
124.9355266,47.22756306,47.68364115
124.93621,47.23094278,49.45507209
124.9366447,47.22809889,47.51964552
124.9661325,47.24603611,46.61175786
124.9657658,47.24588361,49.55093791
126.7243836,48.170275,104.3928279
126.7248986,48.18777778,112.9891284
126.7175,48.21416667,61.76132733
126.72,48.21638889,9.435987965
126.6915549,48.23584885,43.25676991
126.6905556,48.23583333,36.5398534
126.6902778,48.23583333,76.89087169
125.8291667,48.01722222,97.51583971
125.8297222,48.0175,61.75121105
125.8186111,48.01444444,51.52070143
125.8191667,48.01444444,47.58687088
125.8163889,48.01083333,57.7814967
125.8163889,48.01111111,51.72005358
125.8161111,48.01138889,60.98630924
125.8160606,48.01134639,49.3483212
125.8181756,48.00924889,50.13368355
125.7515167,48.0094875,51.44579196
125.7982861,48.00004806,58.72658751
125.7983067,48.00003444,61.46580379
125.8071344,48.0038975,47.58815816
125.6713178,48.05606028,57.55347019
125.6720222,48.05598472,49.86506373
125.6483,48.06068389,72.34970099
125.6487639,48.06043639,65.24822458
125.6419656,48.06275361,60.44617656
125.6273397,48.06547167,58.96303549
125.6138246,48.07021832,72.24678426
125.6014467,48.06962972,71.05365247
125.6019786,48.06942611,57.60034165
125.9366703,47.85458917,64.31238557
125.9364181,47.85437139,63.88244637
125.9351986,47.83616667,60.50628912
125.9350586,47.83571889,59.76894845
125.9750769,47.75317,55.13506302
125.9745344,47.75341861,6.706076449
126.0626578,47.66710306,60.84851549
126.0624914,47.66669861,70.31678805
126.0623739,47.54371083,72.10280014
126.0623961,47.54329972,78.41646395
125.9695669,47.42302361,84.4007829
125.9613911,47.35645444,67.5880314
125.9615628,47.35644889,67.65259022
125.9548717,47.3451975,59.77101818
125.9487916,47.33052005,55.67074556
125.9488108,47.16344694,59.74270193
125.8976542,47.22176333,60.67825906
125.8765942,47.19395639,67.10834442
125.8768561,47.19278361,61.69515771
125.8249225,47.17315778,55.24938009
125.8085722,47.17156194,70.5446443
125.7583011,47.16845972,63.87986356
125.7576547,47.16731528,61.40476818
125.7070131,47.169615,61.35717568
125.6930805,47.16822672,64.63998254
125.6686419,47.17292833,67.54479878
125.6424442,47.17296972,66.38374344
125.6178239,47.17016667,67.50369628
125.5968592,47.17585861,64.08267845
125.5619657,47.17952497,56.86728452
125.9356003,47.08523806,61.46601618
125.9417117,47.05595861,56.54534569
125.9592544,47.02632861,63.67061877
125.9855756,47.00394389,54.17092465
125.9996072,46.96492611,59.3991639
126.0038739,46.94265472,51.76063414
126.013683,46.90075037,54.00044342
126.0287744,46.86618583,52.7791512
126.0489922,46.82686083,56.81041958
126.0550461,46.80309222,62.07768793
126.0620919,46.77202694,50.613593
126.1894053,46.5016125,54.08544861
126.2206942,46.46740391,51.63877808
126.2556956,46.41466722,43.56694951
126.2264044,46.20028944,52.53313656
126.2406375,46.20975611,49.92518718
126.2267381,46.20090667,52.43558726
126.9398546,47.42019008,77.84141766
126.9450344,47.40796333,54.88423858
126.9462297,47.36872167,83.46023715
126.9483283,47.32972639,71.96461678
126.9483096,47.31137687,101.3026581
126.9573425,47.27920889,44.39187714
127.0314692,47.23951671,59.34238028
127.092,47.22,66.01199193
127.0912006,47.22086472,60.4290566
127.1451497,47.25302889,74.61649546
127.1604967,47.2673075,69.78071758
127.1805108,47.26872194,43.06712809
127.2113344,47.28950139,89.72017005
127.2231439,47.30534389,111.223598
127.2530633,47.308085,99.48991069
127.2532694,47.30970944,73.58226474
127.2860111,47.30741528,47.4083919
127.3293044,47.31307028,90.75647475
127.3687128,47.328637,74.93735667
127.4164922,47.35131389,94.03655763
127.4279569,47.36547622,76.52544183
127.45717,47.40310639,48.12908722
127.4881507,47.4489315,83.27511633
127.4955436,47.46540972,70.07805373
127.5052517,47.52020889,87.89627161
127.4941781,47.52623278,81.00317488
127.4934697,47.52568333,84.89777388
127.4678656,47.42533139,81.42607608
127.4651789,47.41352583,44.85065235
126.9325214,47.22374944,72.92676461
126.89357,47.20528306,70.02525121
126.8745892,47.18552333,57.51427165
126.8265017,47.16691417,92.09039928
126.8051336,47.16515806,59.49322012
126.7824464,47.1639,88.75727036
126.7284478,47.15941972,37.08113507
126.6971917,47.15821083,72.6411655
126.6747292,47.17174528,69.93157761
126.6724678,47.17144167,68.17917199
126.6158033,47.17679944,58.7722828
126.5909331,47.17181333,76.25697731
126.5513811,47.15139917,80.6080995
126.5236589,47.14704722,118.3454394
126.4785097,47.14010389,61.77986614
126.2304781,47.1469375,55.32027327
126.1516022,47.16799528,50.16001534
126.0831554,47.15874759,61.02626607
126.0616636,47.15123972,64.00122891
126.0174508,47.15541694,52.45925825
125.9610931,47.18191917,64.97269719
125.9301492,47.18726472,71.59871921
125.9001519,47.12367861,42.39322899
125.9150428,47.09265833,78.08745625
125.8883406,47.07387472,61.75782246
125.855725,47.05125111,58.74944399
125.8497372,47.04494111,62.38250705
125.8347517,47.03092116,68.69077534
126.1086153,47.16346201,71.74187971
125.1031625,46.50139278,46.63446708
125.0920261,46.49202611,55.04679843
124.3505269,46.43973889,42.66573408
124.3534156,46.44143028,42.24458797
124.2750914,46.49595398,57.82084931
124.162512,46.46239683,39.94225064
124.1230275,46.43882361,61.56023162
124.1208114,46.40594111,52.82199902
124.1216908,46.37515008,27.03719997
124.1466574,46.29305149,33.08216692
124.1529896,46.26989838,59.22675301
124.1427694,46.23392083,52.68222923
124.1447108,46.12719806,53.69744701
124.1461661,46.10496389,76.2264834
124.1332172,46.0922675,31.58911644
124.2093983,45.81428833,50.13575666
124.3527244,45.70693861,51.32993316
125.4888778,45.89418194,32.05142496
126.1537367,47.71617388,82.24202243
125.844868,47.198567,69.11261957
125.84491,47.199127,64.79890269
125.9773481,47.5404689,84.74293071
125.9209789,47.51715859,63.9979355
125.660363,47.256377,57.97980563
125.713107,47.243882,75.75969381
125.780747,47.226708,71.17409272
125.916347,47.100202,62.87910031
126.2697899,46.27277577,48.94950935
124.857669,47.211331,58.27318227
124.838225,47.225999,31.7768839
124.831463,47.24343,48.06312007
124.805074,47.2555322,50.91294027
124.759051,47.279558,49.9134539
124.907629,47.179138,46.5963469
124.926426,47.17547,50.19078534
124.926672,47.176125,38.81419495
124.93945,47.170888,48.42181506
124.939849,47.17176,54.04986777
124.978764,47.153582,44.52517286
125.016732,47.128023,54.98698891
125.054636,47.121252,71.38106319
125.075144,47.122319,41.9446695
125.120442,47.125554,70.524281
125.1188681,47.12754924,55.52234401
124.887861,47.200918,51.04119121
124.933327,47.228511,47.11569383
124.933267,47.227326,61.72544895
124.952065,47.240117,64.03448006
124.982042,47.251917,52.38911941
124.997593,47.256574,69.58973456
124.91507,47.21727,53.75503113
124.610835,47.4129855,52.0726875
124.818487,47.148153,48.77934747
124.837794,47.163064,60.80288193
127.008558,48.14384243,96.06421969
126.7005984,48.22753371,87.20197345
126.5367716,48.28698888,80.77138983
126.489587,48.300273,82.57314597
127.02279,48.15464157,102.5984601
126.245593,47.789887,75.57030471
126.193618,47.744262,62.09603822
126.240612,47.924192,59.11337745
126.236005,47.845702,60.07326918
126.122993,47.67964,63.97556054
126.098197,47.641317,59.6837127
127.0352902,48.16863059,103.1378061
126.922083,48.121033,82.37962702
126.921735,48.12151,88.57092772
126.886765,48.123045,80.00075574
126.713392,48.215982,78.4417306
126.7045207,48.22974414,91.29148973
126.059098,47.572252,88.34283643
126.04964,47.567763,101.2990294
125.988988,47.552422,65.40551114
125.9499102,47.52139268,66.77217039
126.5871585,45.90840882,48.50706871
126.6801362,45.98045788,41.26388165
126.6960306,46.01710056,46.92426212
126.7685965,46.05665574,41.15562672
126.8659323,46.09248299,40.99563754
126.9909748,46.09441979,38.53222254
127.0471076,46.10862927,36.31710062
127.1234288,46.13236989,40.96901111
127.1904226,46.13484764,53.09499756
127.2436617,46.13080238,51.06273779
127.3369481,46.10026272,37.1030278
127.4233615,46.09730179,35.06537095
127.5556168,46.0632585,42.39902178
127.6559452,46.03686452,14.99678265
127.7815201,45.99388243,52.90183116
127.8658242,45.97930189,53.31524649
127.9852718,45.96682917,47.47833127
128.5435058,46.02230891,39.91839789
128.6545738,46.00240158,41.54632085
128.7247156,46.0003635,87.62428747
129.4708655,46.31312534,22.78887205
129.5166458,46.37367787,57.25486264
129.9635614,46.81085952,43.99336043
130.1186624,46.83367383,37.31744426
130.2237281,46.85091676,38.45937718
130.308577,46.95693757,61.91465039
131.8875988,47.49968728,40.85569099
131.3592041,46.85218288,58.75011115
131.2684383,46.82009133,60.42718088
131.1792536,46.79250268,59.02066524
131.2831832,46.72115697,47.11796671
131.3876799,46.70473062,45.81885515
131.4867033,46.70083763,68.64089678
131.5922183,46.7080997,55.85754292
131.7222363,46.74823823,51.74549361
131.8385206,46.77060339,41.13712089
133.2722197,47.05490367,72.63970607
133.2204742,46.94144022,131.8622303
133.0841767,46.61134193,73.27861056
133.0089518,46.55755529,44.11490344
132.9733408,46.50086452,63.00897469
132.948009,46.43262148,46.78886655
132.8387808,46.3411771,48.90902165
132.7428436,46.28957219,50.82598471
132.4147629,46.20394403,51.64650257
132.3418675,46.23418009,66.82556007
132.1071891,46.38274087,52.69295004
131.9022956,46.48885801,42.6845936
131.7793614,46.53887696,48.64088688
131.6369966,46.55347259,51.97364762
131.4922114,46.53465928,49.77632013
131.3671846,46.58461698,64.4464638
130.6205431,46.25333037,69.10125568
130.5087542,46.27228471,45.28249865
130.4672723,46.31666479,40.33762681
130.3927315,46.3278305,40.85552856
130.2925021,46.32786572,53.22196275
130.1992955,46.33328457,62.38427774
129.9337647,46.32068534,51.81945378
129.859996,46.32451954,47.43365072
129.7739295,46.32957636,43.1042141
127.5982529,45.78156649,47.29349854
127.5101426,45.75544096,46.47889691
127.377353,45.75228801,35.69844386
127.2611193,45.7599434,38.71773995
125.6118654,44.07171622,33.01447351
125.693477,44.067431,33.85380615
125.7510664,44.07238077,24.98989872
125.859169,44.176482,41.5220314
125.934756,44.252004,23.43141044
125.96653,44.286342,33.48039318
125.996628,44.336426,27.18864801
126.040581,44.378024,36.83187554
126.058512,44.382871,28.43560077
126.121723,44.438506,40.03155244
126.128228,44.452078,39.23266097
126.171915,44.475472,31.72528268
126.215557,44.482975,30.41270281
126.4618508,44.61692707,26.83243213
126.448581,44.645815,37.09557818
126.470913,44.675355,29.40237491
126.80846,45.207214,37.82933348
126.780415,45.311632,38.62245543
126.850358,45.59991,35.43841735
126.891474,45.580796,36.17269533
127.024069,45.512143,30.68977129
127.0583,45.484228,40.81557224
127.07035,45.462563,37.41744675
127.403943,45.298336,48.69380307
127.532823,45.308205,48.76545474
128.110146,45.218125,45.52477725
128.1874469,45.21650259,49.95406179
128.288207,45.226951,45.16187932
128.487446,45.055916,87.19363704
128.5480856,44.99248318,12.38960809
128.641018,44.982659,17.68548976
128.724141,44.97686,51.42047486
130.791763,45.690971,46.73475784
130.772046,45.716336,50.44170334
130.785127,45.74769,38.77146784
131.13107,45.799601,48.6369906
131.218176,45.841871,48.55490515
131.272306,45.893482,53.49202241
131.329499,45.942911,59.41659506
131.418741,45.979671,50.31040971
132.219394,46.289852,39.63541303
132.385159,46.202207,68.36875336
132.4861484,46.21635699,63.8023219
132.612017,46.221998,54.65134334
132.756038,46.293672,50.11293784
132.905316,46.389255,57.83304129
132.969323,46.465765,41.41470097
133.079488,46.600158,62.70371357
133.1276588,46.66441006,46.68037
133.19743,46.93137328,65.21073486
133.293799,47.020447,59.61708665
133.542204,47.180932,34.80711738
132.758819,45.723629,43.84695226
131.8459519,45.59723703,64.81861497
131.310662,45.293369,49.55451466
131.2158888,45.29424046,42.72665648
130.6841284,45.02081836,41.73669744
130.53876,44.80711,56.03810265
129.4977,44.41418,36.98068847
129.435977,44.2911,28.42641938
129.38898,44.249277,30.27418794
129.343952,44.13513,34.78814003
126.266136,43.860305,25.54151662
126.185234,43.818626,29.88591358
126.093226,43.767727,31.10803035
125.748123,43.796017,24.96408607
125.635523,43.826176,32.8001886
123.281708,42.782611,19.49561163
123.2554802,42.76803629,32.68419657
122.967889,42.678349,33.81542243
124.149759,42.847792,24.62425777
124.1876385,42.87592411,20.54422162
124.22193,42.923731,30.88251982
124.2208602,42.94668429,31.51691269
124.228247,42.978798,28.09606791
124.256673,43.005693,29.25282782
124.302395,43.047134,37.17563454
124.4431434,43.19717866,34.24958817
124.319358,43.060639,26.87176667
124.336124,43.078914,35.54107261
124.373417,43.121679,30.18804316
124.398619,43.120815,41.48119513
124.2622346,43.06414086,32.86665377
124.5188123,43.09802896,37.09968447
125.787689,42.459418,49.83268462
125.701697,42.441336,44.07146143
125.74592,42.39506,52.60136053
126.1855456,42.65284962,41.68105251
126.209749,42.64604,31.90204809
126.251544,42.623321,42.32031927
125.140583,44.274296,42.70965708
125.146375,44.563425,31.99658172
125.134712,44.589551,33.18449472
125.134749,44.623652,33.31045089
125.121869,44.654356,25.86319838
124.659692,43.840316,18.68383008
124.74658,43.863383,28.27703482
125.0112596,43.88331896,39.80739768
124.146021,43.746218,24.68474436
123.108968,44.732671,21.46662594
125.115413,44.683737,28.79354653
122.792594,45.531115,25.79815404
123.326615,44.206443,56.87497748
123.292406,44.266316,12.78782104
123.1609182,44.48412984,12.07063486
123.495378,43.858486,20.68202319
123.474605,43.929986,16.20384639
125.112732,44.704605,28.24758558
123.438738,43.979103,14.93313762
123.1417153,44.65521564,18.53026344
123.9178514,43.677476,31.09611579
124.059265,43.721811,47.84327711
123.554351,43.756736,14.9102785
125.103086,43.87735,47.31878158
124.604165,45.234152,27.58987039
125.095366,44.738428,17.25229843
122.88625,45.562495,41.05093945
125.08715,44.757616,10.94160921
123.098591,44.790811,15.69761467
122.984824,45.588603,64.57699707
122.937953,45.582992,48.67119221
122.980238,44.746693,14.37063593
124.973017,43.878386,15.99121668
124.798277,43.872779,29.99949946
124.703322,43.858399,26.22374911
124.621342,43.802874,21.06556069
124.523117,43.798725,24.21845686
124.38958,43.793446,53.07116278
124.248078,43.770507,46.86716476
124.101358,43.73885,11.14383856
124.0069838,43.71294878,16.25522905
123.9405,43.690061,39.86684618
123.814505,43.673883,25.32795981
123.775121,43.669375,15.86349453
123.734588,43.663123,14.74833768
123.543771,43.779068,11.53552554
123.507368,43.8997339,14.38942772
123.458466,43.94438,42.35115974
123.322563,44.173649,8.124698125
123.310723,44.248605,13.23915155
123.27365,44.296718,20.33483865
123.199038,44.456626,17.97727914
123.1160119,44.54578108,5.881572807
123.078859,44.680865,15.95959604
122.9093069,45.16972204,21.75581807
122.812105,45.260869,13.90441948
122.794207,45.376741,45.49829101
122.803331,45.428621,30.23999481
122.79864,45.501195,41.90145779
123.184156,44.138678,31.28995461
123.159138,44.235419,35.57811162
124.567773,43.79408071,38.49596907
124.478984,43.793736,63.01480519
124.284857,43.776222,42.49353825
122.7322222,45.68555556,41.18771398
122.6433333,45.72416667,53.96222019
122.554715,45.7647438,44.31155798
122.4838889,45.79888889,43.34061629
122.4072222,45.85166667,47.08255809
122.1641667,46.16833333,71.60532468
122.2030556,46.21611111,58.57831826
122.2777778,46.30694444,53.91237375
122.3738889,46.33388889,65.94308235
122.44,46.40083333,75.13088207
122.4759146,46.4861913,78.38953746
122.5663889,46.57055556,52.47450433
122.6005617,46.8884761,61.01510584
122.5671151,46.95580797,49.78186325
123.5541667,48.26055556,45.551355
123.6638889,48.27694444,50.37295646
124.4591688,48.48813522,63.8161144
124.4816667,48.61444444,104.5421607
124.5933333,48.82861111,43.51978557
124.6086534,48.96371757,103.9916695
125.4611111,49.41916667,67.48954706
125.4384916,49.3464696,59.56287271
125.1436111,48.92833333,57.15954821
125.1186111,48.85055556,57.0537343
125.0776671,48.79742086,55.96284721
125.0275,48.75888889,63.27342414
125.139406,44.66593306,30.60884196
125.2108299,45.57128869,34.96647584
125.2855237,46.17822068,37.52223953
125.3008297,46.2592882,42.77230281
125.7156864,46.62810389,57.28752256
125.7740717,46.63464231,56.58149878
126.0687777,46.66537982,56.01519729
126.0734785,46.73133745,52.28939063
126.0338231,46.85709424,46.47788365
126.0105262,46.92169794,53.64778724
125.9397364,47.07444283,55.06866124
125.9018229,47.15300454,56.44273288
125.9022946,47.25005183,62.12031741
125.9616163,47.3498719,57.11236347
125.991732,47.44413265,48.92096665
126.050883,47.52798957,40.72827428
126.0867596,47.57527856,57.41219723
126.190399,47.74728967,62.25219089
126.240089,47.76792299,70.74071178
126.2452099,47.88851694,67.66128489
126.2794012,48.18562444,81.16373052
126.3232499,48.18607352,71.73641469
126.4618612,48.22018811,70.53767075
126.4676402,48.30177639,65.09238098
126.4389455,48.31286605,87.72068038
126.3813795,48.32466727,90.11154795
126.2594221,48.34022718,72.0087766
126.2480075,48.72150076,84.06391879
126.2495146,48.84551703,68.48016852
126.3538494,48.88107438,90.15078019
126.5121849,48.80917952,70.30844871
126.5679325,48.75387869,57.59346126
126.6396744,48.70149288,92.11834778
126.7589836,48.78583787,75.51513313
126.8758091,48.89646828,84.6824152
126.7450545,47.83263278,89.81582772
126.7770817,47.74364965,79.34260116
126.9016218,47.05178197,72.56408111
126.9146716,47.44034971,61.03032067
126.8921106,47.41215994,70.6351612
126.7946174,47.28648171,75.98074008
126.7415467,47.21447187,63.07771429
126.0608184,47.15960372,71.3820111
126.4603569,47.13837974,54.9513625
126.4568364,46.92687745,50.66976253
126.4646531,46.85854513,51.54320573
126.6072555,46.73239793,50.02715146
126.7014669,46.46254228,45.95990237
126.7083455,46.41565017,45.3687993
126.7016633,46.24490037,46.19519527
126.6770172,46.12726378,53.6589906
126.6095203,46.01192241,48.7673017
125.110783,44.060858,78.4753629
125.019927,44.08933,73.96116648
124.96414,44.090383,72.13707054
124.846498,44.116464,66.62287978
124.600475,44.196989,107.3154058
124.46139,44.22283,22.26051493
124.279618,44.258206,58.40523911
124.005883,44.278868,108.0681836
123.931652,44.292082,44.62405199
123.85823,44.322797,49.53283286
123.795829,44.353551,53.0478805
123.722098,44.406545,46.04124839
123.646431,44.442902,28.87262984
123.594317,44.47529,86.97749516
123.439996,44.483833,69.19037359
123.393584,44.453299,39.56544556
123.324506,44.443201,45.3070537
123.165337,44.448892,125.4003258
123.136764,44.500108,60.22607835
123.149917,44.614652,91.60863379
123.056554,44.603619,52.11222988
122.957135,44.586486,107.0561309
122.835925,44.617099,80.78491298
122.815827,44.700356,74.72290366
122.665741,44.72349,52.23285074
121.974198,44.847615,142.1753215
121.388552,44.949569,50.97917169
121.146454,44.792636,94.99014609
121.074321,44.737541,146.4916835
120.99276,44.628286,146.4974267
119.968558,43.902577,135.0817777
118.475993,43.325329,93.51207291
118.523788,43.293259,75.53784416
118.601658,43.227814,97.72602084
118.922744,43.060438,45.55077975
119.008169,42.897325,50.58562834
118.992785,42.870899,56.43434861
119.011772,42.70177,20.9375955
118.951206,42.661642,75.02279437
118.914691,42.625131,62.18460211
118.900141,42.579174,116.4121287
118.856485,42.506766,52.34718678
118.866596,42.428771,88.96980209
121.269866,42.476557,79.11860469
121.326369,42.660889,94.1314544
121.483937,42.756872,39.34188124
121.608469,42.746297,74.13455489
121.732753,42.734129,86.6557167
121.742324,43.030583,11.8622624
121.855728,43.138874,91.5854826
121.980656,43.123046,22.5386008
122.112093,43.116246,34.06516453
